id	title	cellosaurus_id	species	cell_ontology_id	exp_factor_ontology_id	uberon_id	source	source_id	cell_type_id	brenda_id	other_id
2693	hTERT-RPE1	CVCL_4388	Homo sapiens	CLO:0004290			cell line	CL:0000010	CVCL_4388	BTO:0004790	NULL
2695	CD19+ bone marrow cell		Mus musculus				bone marrow	UBERON:0002371			NULL
2696	TC-797		Homo sapiens				cell line	CL:0000010			NULL
2697	1015 (MNC, Grayson et al. 2014)		Homo sapiens				cell line	CL:0000010			NULL
2698	PER-403 (Kees et al. 1991)		Homo sapiens				cell line	CL:0000010			NULL
2699	10326 (NMC, French et al. 2008)		Homo sapiens				cell line	CL:0000010			NULL
2700	BT-16 (atypical teratoid/rhabdoid tumor)	CVCL_M156	Homo sapiens				cell line	CL:0000010	CVCL_M156		NULL
2701	TTC-549 (extrarenal rhabdoid tumor)	CVCL_8005	Homo sapiens				cell line	CL:0000010	CVCL_8005		NULL
2702	LP-1 (plasma cell myeloma)	CVCL_0012	Homo sapiens	CLO:0007379	EFO:0003055		cell line	CL:0000010	CVCL_0012		NULL
2703	TF-1 (erythroleukemia)	CVCL_0559	Homo sapiens				cell line	CL:0000010	CVCL_0559	BTO:0004760	NULL
2704	COLO 205 (colon adenocarcinoma)	CVCL_0218	Homo sapiens	CLO:0002544			cell line	CL:0000010	CVCL_0218	BTO:0000179	NULL
2705	COLO 741 (melanoma)	CVCL_1133	Homo sapiens	CLO:0002558	EFO:0006375		cell line	CL:0000010	CVCL_1133		NULL
2706	C666-1 (nasopharyngeal carcinoma)	CVCL_7949	Homo sapiens				cell line	CL:0000010	CVCL_7949	BTO:0004805	NULL
2707	IN528 (Primary Patient Derived Tumor Model)		Homo sapiens				cell line	CL:0000010			NULL
2708	3565 (Primary Patient Derived Tumor Model)		Homo sapiens				cell line	CL:0000010			NULL
2709	NAMEC8 (spontaneously immortalized)	CVCL_IZ69	Homo sapiens				cell line	CL:0000010	CVCL_IZ69		NULL
2710	N8-CTx cells derived from NAMEC8		Homo sapiens				cell line	CL:0000010			NULL
2711	P493 (Lymphoma derived)		Homo sapiens				cell line	CL:0000010			NULL
2712	hESC-1 (Embryonic stem cells)		Homo sapiens				cell line	CL:0000010			NULL
2713	hESC-3 (Embryonic stem cells)		Homo sapiens				cell line	CL:0000010			NULL
2714	BLM (Amelanotic melanoma)	CVCL_7035	Homo sapiens				cell line	CL:0000010	CVCL_7035	BTO:0002803	NULL
2715	SF8628 (Diffuse intrinsic pontine glioma)	CVCL_IT46	Homo sapiens				cell line	CL:0000010	CVCL_IT46		NULL
2716	SU-DIPG-IV (diffuse intrinsic pontine glioma)	CVCL_IT39	Homo sapiens				cell line	CL:0000010	CVCL_IT39		NULL
2717	RN2 (acute myeloid leukemia)		Mus musculus				cell line	CL:0000010			NULL
2718	HBEC (Human bronchial epithelial cells)		Homo sapiens				lung	UBERON:0002048	CL:0002328		NULL
2719	RPE (retina epithelial cells immortalized with hTERT)		Homo sapiens	CLO:0004290			eye	UBERON:0000970	BTO:0004910	BTO:0004910	NULL
2720	VA13 (transformed lung fibroblasts)	CVCL_2759	Homo sapiens				cell line	CL:0000010	CVCL_2759		NULL
2721	HSF (primary dermal fibroblasts)		Homo sapiens	CLO:0004261			cell line	CL:0000010			NULL
2722	T5088 (colon cancer stem cells)		Homo sapiens				cell line	CL:0000010			NULL
2723	7250 (Fibroblast cell line)		Homo sapiens				cell line	CL:0000010			NULL
2724	WIBR3 (embryonic stem cell)	CVCL_9767	Homo sapiens				cell line	CL:0000010	CVCL_9767		NULL
2725	BL-2 (Burkitt lymphoma)	CVCL_1966	Homo sapiens		EFO:0005475		cell line	CL:0000010	CVCL_1966	BTO:0002748	NULL
2726	iPSC derived NPC		Homo sapiens				stem cell	CL:0000034			NULL
2727	naive CD8+ T cells		Homo sapiens	CL:0000900			immune system	UBERON:0002405	CL:0000900		NULL
2728	memory CD8+ T cells		Homo sapiens				immune system	UBERON:0002405	CL:0000909		NULL
2729	THRS (tyrosine hydroxylase reporter stem cell line) derived to dopaminergic neurons		Homo sapiens				cell line	CL:0000010			NULL
2730	BJ-HELT (human foreskin fibroblast)		Homo sapiens				cell line	CL:0000010			NULL
2731	B-LCL (B-lymphoblastoid cell line)		Homo sapiens				cell line	CL:0000010			NULL
2732	normal breast		Homo sapiens			UBERON:0000310	breast	UBERON:0000310	UBERON:0000310	BTO:0000149	NULL
2733	SCC9 (tongue squamous cell carcinoma)	CVCL_1685	Homo sapiens				cell line	CL:0000010	CVCL_1685		NULL
2734	Akata-Zta (cell line infected by Epstein-Barr virus)		Homo sapiens				cell line	CL:0000010			NULL
2735	Lu130 (Small cell lung carcinoma)	CVCL_6862	Homo sapiens		EFO:0003142		cell line	CL:0000010	CVCL_6862		NULL
2736	whole brain		Mus musculus		EFO:0000302	UBERON:0000955	brain	UBERON:0000955	UBERON:0000955	BTO:0000142	NULL
2737	SV40-large T immortalized mouse embryonic fibroblast		Mus musculus				cell line	CL:0000010	CL:2000042		NULL
2739	embryonic midbrain		Mus musculus				embryonic cell	CL:0002321	UBERON:0001891		NULL
2740	naive CD4+ T helper		Mus musculus				immune system	UBERON:0002405	CL:0000492		NULL
2741	resting Th1 CD4+ T helper cells		Mus musculus				immune system	UBERON:0002405	CL:0000545		NULL
2742	resting Th2 CD4+ T helper cells		Mus musculus				immune system	UBERON:0002405	CL:0000546		NULL
2743	stimulated Th1 CD4+ T helper cells		Mus musculus				immune system	UBERON:0002405	CL:0000545		NULL
2744	stimulated Th2 CD4+ T helper cells		Mus musculus				immune system	UBERON:0002405	CL:0000546		NULL
2745	stimulated Th17 CD4+ T helper cells		Mus musculus				immune system	UBERON:0002405	CL:0000899		NULL
2746	R1/E-derived ebryoid bodies		Mus musculus				cell line	CL:0000010			NULL
2747	BM-HPC (Hematopoietic progenitor/stem cell line derived from Mouse bone marrow)		Mus musculus				bone marrow	UBERON:0002371	CL:0000037,CL:0000837		NULL
2748	adult testis		Mus musculus		EFO:0000984	UBERON:0000473	testis	UBERON:0000473	UBERON:0000473	BTO:0001363	NULL
2749	BayGenomics ES cell line XG122 (embryonic stem cells)	CVCL_PS92	Mus musculus				cell line	CL:0000010	CVCL_PS92		NULL
2750	pOLs (pre-myelinating oligodendrocytes)		Mus musculus	CL:0002453			nervous system	UBERON:0001016	CL:0002453		NULL
2751	neural stem cells and pre-myelinating oligodendrocytes		Mus musculus				other		CL:0000047, CL:0002453		NULL
2752	primary osteoblast		Mus musculus				skeletal system	UBERON:0001434	CL:0000062	BTO:0001593	NULL
2753	OS25 (embryonic stem cells)		Mus musculus				cell line	CL:0000010			NULL
2754	T-ALL (Acute Lymphoblastic Leukemia)		Mus musculus		EFO:0000209		cancer	EFO:0000311	BTO:0000731		NULL
2755	bone marrow hematopoietic stem/progenitor cells		Mus musculus				bone marrow	UBERON:0002371	CL:0000037,CL:0000837		NULL
2756	B cell enriched splenocytes		Mus musculus				spleen	UBERON:0002106	CL:0000236		NULL
2796	HFSC (Telogen quiescent hair follicle stem cells)		Mus musculus				cell line	CL:0000010	CLO:0037307		NULL
2793	SNEL3 iPSC		Mus musculus	CLO:0037307	EFO:0005740		cell line	CL:0000010			NULL
2759	E11.5 embryonic neural tube		Mus musculus				embryonic cell	CL:0002321	UBERON:0001049		NULL
2757	E11.5 embryonic forebrain		Mus musculus				embryonic cell	CL:0002321	UBERON:0001890		NULL
2784	pachytene spermatocytes		Mus musculus				reproductive system	UBERON:0000990	CL:0000017		NULL
2774	MEL-c88(Mouse erythroid leukemia)	CVCL_C188	Mus musculus				cell line	CL:0000010	CVCL_C188		NULL
2763	10T1/2		Mus musculus				cell line	CL:0000010		BTO:0003166	NULL
2800	pre-activated CD4+ T cells		Mus musculus	CL:0000624			immune system	UBERON:0002405	CL:0000624		NULL
2801	splenic conventional dendritic cells		Mus musculus				spleen	UBERON:0002106	CL:0000990		NULL
2802	MLL-AF9 (puro transformed murine leukemia cell line)		Mus musculus				cell line	CL:0000010			NULL
2803	primary cortical neuron		Mus musculus				brain	UBERON:0000955	CL:0000530		NULL
2804	5.3S (haematopoietic progenitors)		Mus musculus				cell line	CL:0000010			NULL
2806	quiescent satellite cells		Mus musculus				muscular tissue	UBERON:0002385	CL:0008012		NULL
2807	proliferating satellite cells		Mus musculus				muscular tissue	UBERON:0002385	CL:0000594		NULL
2808	bone marrow derived dendritic cells		Mus musculus				bone marrow	UBERON:0002371	CL:0000451	BTO:0003857	NULL
2809	iBATs (immortalized brown adipocytes)		Mus musculus				cell line	CL:0000010			NULL
2810	E14Tg2A derived mesoderm precursors		Mus musculus				cell line	CL:0000010			NULL
2811	EB3 (Embryonic stem cell)	CVCL_J647	Mus musculus		EFO:0002174		cell line	CL:0000010	CVCL_J647		NULL
2812	basal ganglia and septum		Mus musculus				brain	UBERON:0000955	UBERON:0002420;UBERON:0003037		NULL
2813	proximal forelimb bud		Mus musculus			UBERON:0005417	embryonic cell	CL:0002321	UBERON:0005417		NULL
2814	distal forelimb bud		Mus musculus			UBERON:0005417	embryonic cell	CL:0002321	UBERON:0005417		NULL
2815	mK4	CVCL_9T80	Mus musculus				cell line	CL:0000010	CVCL_9T80		NULL
2816	HTE (primary human tracheal epithelial cells)		Homo sapiens				lung	UBERON:0002048	CL:0000307		NULL
2817	primary human cystic fibrosis bronchial epithelial cells		Homo sapiens				lung	UBERON:0002048	CL:0002328		NULL
2818	primordial germ cell		Homo sapiens				reproductive system	UBERON:0000990	CL:0000670		NULL
2819	gonad somatic cell		Homo sapiens				other		CL:0002371	BTO:0001268	NULL
2820	human kidney glomerular outgrowth cultures		Homo sapiens			UBERON:0005749	kidney	UBERON:0002113	UBERON:0005749		NULL
2821	human kidney cortex tubule cultures		Homo sapiens				kidney	UBERON:0002113	UBERON:0006853		NULL
2822	human kidney immortalized cell line		Homo sapiens				cell line	CL:0000010			NULL
2824	WA07 (Embryonic stem cell)	CVCL_9772	Homo sapiens		EFO:0005904		cell line	CL:0000010	CVCL_9772		NULL
2825	primary human Th1 T cells		Homo sapiens	CL:0000545			immune system	UBERON:0002405	CL:0000545	BTO:0001678	NULL
2826	HMVEC-dBl-Ad (adult blood microvascular endothelial cells, dermal-derived)		Homo sapiens				skin	UBERON:0002199	BTO:0004574	BTO:0005737	NULL
2829	HPdLF (periodontal ligament fibroblasts)		Homo sapiens				ligament	UBERON:0000211	CL:2000017		NULL
2832	HVMF (villous mesenchymal fibroblast cells)		Homo sapiens				other		CL:0002558		NULL
2836	HMVEC-LBI (blood microvascular endothelial cells, lung-derived)		Homo sapiens				lung	UBERON:0002048	BTO:0005002		NULL
2837	primary Th2 T cells		Homo sapiens				immune system	UBERON:0002405	CL:0000546	BTO:0001679	NULL
2838	Treg_Wb78495824 (T regulatory cells in vivo isolated)		Homo sapiens				immune system	UBERON:0002405	CL:0000903		NULL
2839	RO01778 (CD20+ B cells)		Homo sapiens				cell line	CL:0000010			NULL
2840	HMVEC-LLy (lymphatic microvascular endothelial cells, lung-derived)		Homo sapiens	CL:2000016			lung	UBERON:0002048	CL:2000016		NULL
2841	HCF (cardiac fibroblasts)		Homo sapiens				heart	UBERON:0000948	BTO:0000452		NULL
2842	HFF (foreskin fibroblast)		Homo sapiens				skin	UBERON:0002199	CL:1001608		NULL
2843	HMVEC-dBl-Neo (neonatal blood microvascular endothelial cells, dermal-derived)		Homo sapiens				skin	UBERON:0002199	CL:2000008		NULL
2844	HMVEC-dLy-Neo (neonatal lymphatic microvascular endothelial cells, dermal-derived)		Homo sapiens				skin	UBERON:0002199	CL:2000008		NULL
2845	HGF (gingival fibroblasts)		Homo sapiens	CLO:0003740	EFO:0002792		cell line	CL:0000010		BTO:0003579	NULL
2846	CD4+ naive cells		Homo sapiens				immune system	UBERON:0002405			NULL
2847	peripheral blood MNC CD34+		Homo sapiens	CL:2000001			blood	UBERON:0000178	CL:2000001		NULL
2848	AML patient bone marrow CD34+		Homo sapiens		EFO:0000565	UBERON:0002371	bone marrow	UBERON:0002371		BTO:0000141	NULL
2849	HRGEC (Human Renal Glomerular Endothelial Cells)		Homo sapiens				kidney	UBERON:0002113	CL:0002188		NULL
4572	neuron		Homo sapiens	CL:0000540			nervous system	UBERON:0001016	CL:0000540		NULL
2854	HMVEC-dLy-Ad (Normal Adult Human Blood Microvascular Endothelial Cells, Dermal-Derived)		Homo sapiens				skin	UBERON:0002199	CL:2000008		NULL
2855	HMVEC-dNeo (Normal Neonatal Human Microvascular Endothelial Cells, Dermal-Derived)		Homo sapiens				skin	UBERON:0002199	CL:2000008		NULL
2856	HMVEC-dAd (adult dermal microvascular endothelial cells)		Homo sapiens				skin	UBERON:0002199	CL:2000008		NULL
2857	bone marrow MSC fibroblastoid cells		Homo sapiens				bone marrow	UBERON:0002371	BTO:0000452		NULL
2858	NHBE (bronchial epithelial cells with retinoic acid)		Homo sapiens				lung	UBERON:0002048	CL:0002328	BTO:0002924	NULL
2859	HBVSMC (brain vascular smooth muscle cells)		Homo sapiens				vascular system	UBERON:0007798	CL:0002590		NULL
2860	LNCaP-1F5 (Prostate epithelial cells derived from metastatic prostate carcinoma)		Homo sapiens				cell line	CL:0000010			NULL
3948	E18.5 fetal Liver		Mus musculus				embryonic cell	CL:0002321	UBERON:0002107		NULL
2862	NCCIT differentiated embroynic cancer		Homo sapiens				cell line	CL:0000010			NULL
2863	PUUVE (Primary Human Umbilical Vein Endothelial Cells)		Homo sapiens				umbilical cord	UBERON:0002331	CL:0002618		NULL
2865	fetal adrenal gland primary tissue		Homo sapiens			UBERON:0006858	embryonic cell	CL:0002321	UBERON:0002369		NULL
2866	fetal heart		Homo sapiens				embryonic cell	CL:0002321	UBERON:0000948		NULL
2867	fetal kidney		Homo sapiens				embryonic cell	CL:0002321	UBERON:0002113		NULL
2868	fetal lung		Homo sapiens				embryonic cell	CL:0002321	UBERON:0002048		NULL
2869	CD34+ primary cells		Homo sapiens				immune system	UBERON:0002405			NULL
2870	fetal brain		Homo sapiens				embryonic cell	CL:0002321	UBERON:0000955		NULL
2871	fetal intestine		Homo sapiens				embryonic cell	CL:0002321	UBERON:0000160		NULL
2872	fetal thymus		Homo sapiens				embryonic cell	CL:0002321	UBERON:0002370		NULL
2873	CD19+ primary cells		Homo sapiens				immune system	UBERON:0002405			NULL
2874	fetal renal cortex		Homo sapiens				embryonic cell	CL:0002321	UBERON:0001225		NULL
2875	fetal muscle		Homo sapiens				embryonic cell	CL:0002321	UBERON:0014895		NULL
2876	fetal spleen		Homo sapiens				embryonic cell	CL:0002321	UBERON:0002106		NULL
2877	fetal stomach		Homo sapiens				embryonic cell	CL:0002321	UBERON:0000945		NULL
2878	CD4+ primary cells		Homo sapiens				immune system	UBERON:0002405			NULL
2879	fetal placenta		Homo sapiens				embryonic cell	CL:0002321	UBERON:0001987		NULL
2880	fetal renal pelvis		Homo sapiens				embryonic cell	CL:0002321	UBERON:0001224		NULL
2881	fetal spinal cord		Homo sapiens				embryonic cell	CL:0002321	UBERON:0002240		NULL
2882	fetal ovary		Homo sapiens				embryonic cell	CL:0002321	UBERON:0000992		NULL
2883	CD43- B cells		Mus musculus				immune system	UBERON:0002405			NULL
2884	CD19+ B cells		Mus musculus				immune system	UBERON:0002405			NULL
2885	naive CD4+, CD25- T cells		Mus musculus	CL:0000895			immune system	UBERON:0002405	CL:0000895		NULL
2886	activated primary CD4 effector cells		Mus musculus	CL:0001044			immune system	UBERON:0002405	CL:0001044		NULL
2887	activated primary T regulatory cells		Mus musculus	CL:0000815			immune system	UBERON:0002405	CL:0000815		NULL
2888	NHDF-neo (neonatal dermal fibroblasts)		Homo sapiens				skin	UBERON:0002199	BTO:0000452		NULL
2889	L591 (Hodgkin lymphoma)	CVCL_1867	Homo sapiens				cell line	CL:0000010	CVCL_1867		NULL
2890	trachea epithelia		Homo sapiens				lung	UBERON:0002048	UBERON:0001901		NULL
2891	AG16408 (lymphoblastoid cell line)	CVCL_V977	Homo sapiens	CLO:0019610			cell line	CL:0000010	CVCL_V977		NULL
2892	AG16409 (primary dermal fibroblast)	CVCL_V978	Homo sapiens	CLO:0019613			cell line	CL:0000010	CVCL_V978		NULL
2893	GM02184 (lymphoblastoid cell line)	CVCL_D860	Homo sapiens	CLO:0031785			cell line	CL:0000010	CVCL_D860		NULL
2894	GM02185 (primary dermal fibroblast)	CVCL_7354	Homo sapiens	CLO:0003522			cell line	CL:0000010	CVCL_7354		NULL
2895	GM05920 (lymphoblastoid cell line)	CVCL_7445	Homo sapiens	CLO:0024084			cell line	CL:0000010	CVCL_7445		NULL
2896	GM05879 (primary dermal fibroblast)	CVCL_7444	Homo sapiens	CLO:0024225			cell line	CL:0000010	CVCL_7444		NULL
2897	trisomy 21 fetal primary fibroblasts		Homo sapiens				embryonic cell	CL:0002321	BTO:0004725		NULL
2898	euploid fetal primary fibroblasts		Homo sapiens				embryonic cell	CL:0002321	BTO:0004725		NULL
2899	fetal liver		Homo sapiens				embryonic cell	CL:0002321			NULL
2900	fetal liver derived erythroid cells		Homo sapiens				embryonic cell	CL:0002321			NULL
2901	macrophages (BC8)		Homo sapiens				immune system	UBERON:0002405	BTO:0000801		NULL
2902	decidualized embryonic stem cells		Homo sapiens	CL:0002322			stem cell	CL:0000034	CL:0002322		NULL
2903	PC9R (lung cancer cell)		Homo sapiens				cell line	CL:0000010			NULL
2904	SGBSA D10(Simpson Golabi Behmel syndrome adipocyte D10)		Homo sapiens				cell line	CL:0000010			NULL
2905	CD14+ peripheral blood stem cell		Homo sapiens				stem cell	CL:0000034	CL:0002246	BTO:0002669	NULL
2906	CD34+ peripheral blood stem cell		Homo sapiens				stem cell	CL:0000034	CL:0002246	BTO:0002669	NULL
2907	trabecular meshwork cells		Homo sapiens		EFO:0003077		eye	UBERON:0000970	CL:0002367		NULL
2908	Schlemm's canal cells		Homo sapiens			UBERON:0004029	vascular system	UBERON:0007798	UBERON:0004029		NULL
2909	lens capsules cells		Homo sapiens				eye	UBERON:0000970	UBERON:0001804		NULL
2910	primary human adult epididymis cells		Homo sapiens			UBERON:0001301	epididymis	UBERON:0001301	UBERON:0001301		NULL
2911	CRC119 (colorectal cancer cell line)		Homo sapiens				cell line	CL:0000010			NULL
2912	normal colon crypt		Homo sapiens			UBERON:0013485	colon	UBERON:0001155	UBERON:0013485		NULL
2913	VACO 389 (colon adenocarcinoma)	CVCL_IZ98	Homo sapiens				cell line	CL:0000010	CVCL_IZ98		NULL
2914	VACO 410 (colon carcinoma)	CVCL_8632	Homo sapiens				cell line	CL:0000010	CVCL_8632		NULL
2915	VACO 576 (colorectal carcinoma)	CVCL_5408	Homo sapiens				cell line	CL:0000010	CVCL_5408		NULL
2916	HUES 6 (embryonic stem cell)	CVCL_B194	Homo sapiens				cell line	CL:0000010	CVCL_B194		NULL
2917	Rh5 (alveolar rhabdomyosarcoma)		Homo sapiens				cell line	CL:0000010		BTO:0005382	NULL
2918	HUTU 80 (duodenal adenocarcinoma)	CVCL_1301	Homo sapiens	CLO:0009964			cell line	CL:0000010	CVCL_1301		NULL
2919	SK-CO-1 (colon adenocarcinoma)	CVCL_0626	Homo sapiens	CLO:0009035	EFO:0006752		cell line	CL:0000010	CVCL_0626		NULL
2920	SW1116 (colon adenocarcinoma)	CVCL_0544	Homo sapiens	CLO:0009208	EFO:0002359		cell line	CL:0000010	CVCL_0544	BTO:0001599	NULL
2921	T-84 (colon adenocarcinoma)	CVCL_0555	Homo sapiens				cell line	CL:0000010	CVCL_0555	BTO:0002032	NULL
2922	SMS-CTR (embryonal rhabdomyosarcoma)	CVCL_A770	Homo sapiens				cell line	CL:0000010	CVCL_A770		NULL
2923	FN-RMS (Fusion-Negative Rhabdomyosarcoma cell line from SMS-CTR)		Homo sapiens				cell line	CL:0000010			NULL
2924	erythroid blood cells		Homo sapiens				hematopoietic system	UBERON:0002390	CL:0000764		NULL
2925	CD34+ cells with acute myeloid leukemia		Homo sapiens				immune system	UBERON:0002405			NULL
2926	cultured fibroblast		Homo sapiens	CLO:0037301			other		BTO:0004725		NULL
2927	cultured myoblasts		Homo sapiens	CLO:0037328			muscular tissue	UBERON:0002385	BTO:0004725		NULL
2928	16HBE14o- (transformed bronhial epithelial cells)	CVCL_0112	Homo sapiens				cell line	CL:0000010	CVCL_0112	BTO:0002734	NULL
2929	olfactory epithelium		Mus musculus			UBERON:0001997	nose	UBERON:0000004	UBERON:0001997	BTO:0000108	NULL
2930	primary B220 B cells		Mus musculus	CL:0000236			immune system	UBERON:0002405	CL:0000236		NULL
2931	B6N-22 (embryonic stem cell)	CVCL_0J04	Mus musculus				cell line	CL:0000010	CVCL_0J04		NULL
2932	whole adult testis		Mus musculus			UBERON:0000473	testis	UBERON:0000473	UBERON:0000473	BTO:0001363	NULL
2933	pre-B cell leukemia		Mus musculus				cancer	EFO:0000311	BTO:0001094		NULL
2934	MPI-II (embryonic stem cell)	CVCL_2H58	Mus musculus				cell line	CL:0000010	CVCL_2H58		NULL
2935	CAD (undifferentiated neurons)	CVCL_0204	Mus musculus				cell line	CL:0000010	CVCL_0204	BTO:0003695	NULL
2936	CAD differentiated neurons		Mus musculus				cell line	CL:0000010	CL:0000540		NULL
2937	embryonic teratoma		Mus musculus				embryonic cell	CL:0002321			NULL
2939	NSC cells derived by differentiation of J1 ESC		Mus musculus				cell line	CL:0000010	CL:0000047		NULL
2940	quadriceps muscle		Mus musculus				muscular tissue	UBERON:0002385	UBERON:0001377	BTO:0001149	NULL
2941	N2A (neuroblastoma)	CVCL_0470	Mus musculus				cell line	CL:0000010	CVCL_0470	BTO:0001976	NULL
2942	L-GMP transformed with MLL-AF9		Mus musculus				cell line	CL:0000010			NULL
2944	differentiated primary brown adipocytes		Mus musculus				adipose tissue	UBERON:0001013	CL:0000449		NULL
